,STNAME,CTYNAME,POP2020,POP2015,POP2010,POPGROWTH,WORK2020,WORK2015,WORK2010,WORKGROWTH,TYPE,DISTRESSED
0,Alabama,Autauga County,56145,54903.0,54761.0,2.527346103979111,36389.0,36156.0,36331.0,0.15964327984365756,R,N
1,Alabama,Baldwin County,229287,203101.0,183121.0,25.210653065459443,140030.0,127516.0,117556.0,19.11769709755351,S,N
2,Alabama,Barbour County,24589,26300.0,27325.0,-10.012808783165594,15432.0,17076.0,18513.0,-16.64235942310809,R,A
3,Alabama,Bibb County,22136,22553.0,22858.0,-3.158631551316826,14717.0,15327.0,15736.0,-6.47559735638027,R,A
4,Alabama,Blount County,57879,57535.0,57372.0,0.8837063375862764,36043.0,36475.0,37326.0,-3.4372823233135064,R,B
5,Alabama,Bullock County,9976,10404.0,10876.0,-8.275101140125042,6454.0,7023.0,7433.0,-13.17099421498722,R,A
6,Alabama,Butler County,19504,20168.0,20933.0,-6.82654182391439,11761.0,12642.0,13257.0,-11.28460435996077,R,A
7,Alabama,Calhoun County,113469,115550.0,118420.0,-4.180881607836517,72379.0,75788.0,79012.0,-8.39492735280717,S,A
8,Alabama,Chambers County,32865,33991.0,34105.0,-3.635830523383665,20474.0,21767.0,22203.0,-7.787235959104621,R,A
9,Alabama,Cherokee County,26294,25739.0,25968.0,1.255391250770188,15948.0,15985.0,16779.0,-4.952619345610588,R,B
10,Alabama,Chilton County,44397,43693.0,43645.0,1.7229923244357792,27947.0,28095.0,28630.0,-2.385609500523922,R,B
11,Alabama,Choctaw County,12418,13237.0,13848.0,-10.326400924321199,7446.0,8203.0,8769.0,-15.087239137872043,R,A
12,Alabama,Clarke County,23291,24711.0,25767.0,-9.609190049287852,14404.0,15724.0,16515.0,-12.782319103844985,R,A
13,Alabama,Clay County,13112,13415.0,13897.0,-5.6487011585234175,8078.0,8511.0,8892.0,-9.154295996401263,R,A
14,Alabama,Cleburne County,14967,14923.0,15004.0,-0.24660090642495414,9102.0,9340.0,9735.0,-6.502311248073955,R,A
15,Alabama,Coffee County,53230,51004.0,50204.0,6.027408174647442,33527.0,32938.0,32941.0,1.7789381014541084,R,N
16,Alabama,Colbert County,55411,54439.0,54527.0,1.621215177801827,34325.0,34602.0,35171.0,-2.405390804924512,R,B
17,Alabama,Conecuh County,11851,12677.0,13234.0,-10.450355145836475,6993.0,7730.0,8407.0,-16.819317235636966,R,A
18,Alabama,Coosa County,10650,10935.0,11779.0,-9.584854401901687,6603.0,7091.0,7898.0,-16.396556090149407,R,A
19,Alabama,Covington County,36930,37566.0,37810.0,-2.3274266067177973,22201.0,23225.0,23825.0,-6.816369359916052,R,A
20,Alabama,Crenshaw County,13681,13851.0,13868.0,-1.3484280357657918,8416.0,8748.0,8971.0,-6.186601270761338,R,A
21,Alabama,Cullman County,84515,81771.0,80456.0,5.044993536840003,52810.0,51966.0,52258.0,1.0562976003674063,R,N
22,Alabama,Dale County,48959,49428.0,50396.0,-2.8514167791094502,30842.0,31922.0,33084.0,-6.776689638495947,R,A
23,Alabama,Dallas County,36098,40947.0,43855.0,-17.68783491050051,22136.0,25871.0,28143.0,-21.344561702732477,R,A
24,Alabama,DeKalb County,71658,71065.0,71133.0,0.7380540677322855,44778.0,45237.0,45965.0,-2.582399651909062,R,B
25,Alabama,Elmore County,82158,80903.0,79558.0,3.2680560094522138,53916.0,54403.0,54710.0,-1.4512886126850644,R,B
26,Alabama,Escambia County,36281,37676.0,38352.0,-5.399979140592404,22755.0,24390.0,25344.0,-10.215435606060607,R,A
27,Alabama,Etowah County,102371,103033.0,104440.0,-1.9810417464573016,64257.0,66328.0,68393.0,-6.047402511952981,S,A
28,Alabama,Fayette County,16241,16711.0,17232.0,-5.750928505106778,9843.0,10423.0,11026.0,-10.729185561400323,R,A
29,Alabama,Franklin County,31507,31532.0,31746.0,-0.7528507528507533,19572.0,20025.0,20365.0,-3.8939356739504105,R,B
30,Alabama,Geneva County,26411,26645.0,26778.0,-1.370528045410413,16143.0,16628.0,17211.0,-6.2053337981523455,R,A
31,Alabama,Greene County,7990,8509.0,8990.0,-11.123470522803114,4603.0,5243.0,5771.0,-20.23912666782187,R,A
32,Alabama,Hale County,14670,15016.0,15745.0,-6.827564306128931,8850.0,9515.0,10222.0,-13.42203091371551,R,A
33,Alabama,Henry County,17223,17097.0,17293.0,-0.4047880645347779,10318.0,10583.0,11083.0,-6.902463231976896,R,A
34,Alabama,Houston County,106580,104326.0,101800.0,4.695481335952856,66534.0,66832.0,66279.0,0.38473724709184864,S,N
35,Alabama,Jackson County,51582,52229.0,53207.0,-3.05410942169263,32054.0,33277.0,34572.0,-7.283350688418377,R,A
36,Alabama,Jefferson County,655342,660717.0,658230.0,-0.4387524117709596,421020.0,436879.0,443644.0,-5.0995843514168975,U,A
37,Alabama,Lamar County,13764,13931.0,14496.0,-5.049668874172186,8227.0,8534.0,9104.0,-9.633128295254833,R,A
38,Alabama,Lauderdale County,93368,92524.0,92738.0,0.6793331751816956,58917.0,59866.0,60842.0,-3.163932809572334,R,B
39,Alabama,Lawrence County,32857,33116.0,34314.0,-4.246080317071755,20693.0,21395.0,22872.0,-9.52693249387898,R,A
40,Alabama,Lee County,166831,157162.0,140815.0,18.475304477505937,116205.0,112284.0,101810.0,14.13908260485217,S,N
41,Alabama,Limestone County,102228,91596.0,83168.0,22.917468257021923,67691.0,61083.0,56399.0,20.021631589212575,S,N
42,Alabama,Lowndes County,9641,10350.0,11294.0,-14.636089959270404,5886.0,6579.0,7416.0,-20.63106796116505,R,A
43,Alabama,Macon County,17895,19331.0,21515.0,-16.825470601905646,11496.0,13142.0,14996.0,-23.3395572152574,R,A
44,Alabama,Madison County,379453,353194.0,336114.0,12.894137108243031,252347.0,239079.0,229929.0,9.749966293942913,S,N
45,Alabama,Marengo County,18733,19772.0,20955.0,-10.603674540682418,11425.0,12322.0,13431.0,-14.935596753778569,R,A
46,Alabama,Marion County,29703,30137.0,30822.0,-3.6305236519369233,18256.0,18837.0,19680.0,-7.2357723577235795,R,A
47,Alabama,Marshall County,96990,94588.0,93119.0,4.157046360033934,59830.0,59569.0,60005.0,-0.2916423631364018,R,N
48,Alabama,Mobile County,412716,414654.0,413328.0,-0.1480664266635734,262134.0,270897.0,274889.0,-4.640054712993247,U,B
49,Alabama,Monroe County,20459,21720.0,23004.0,-11.063293340288649,12599.0,13770.0,14734.0,-14.490294556807381,R,A
50,Alabama,Montgomery County,224639,227420.0,229498.0,-2.1172297797802164,144424.0,151236.0,155490.0,-7.116856389478421,S,A
51,Alabama,Morgan County,119883,119316.0,119642.0,0.20143427893215549,75407.0,77379.0,79097.0,-4.66515797059307,S,B
52,Alabama,Perry County,8687,9650.0,10564.0,-17.76789095039758,5430.0,6137.0,6722.0,-19.22047009818506,R,A
53,Alabama,Pickens County,19793,20788.0,19749.0,0.22279609094131292,12751.0,13770.0,12628.0,0.9740259740259827,R,N
54,Alabama,Pike County,32966,33518.0,32972.0,-0.018197258279750717,22516.0,23379.0,23205.0,-2.9691876750700286,R,B
55,Alabama,Randolph County,22920,22603.0,22937.0,-0.07411605702576374,14055.0,14126.0,14600.0,-3.73287671232877,R,B
56,Alabama,Russell County,58237,58946.0,53327.0,9.207343372025424,37679.0,38984.0,35416.0,6.389767336796925,R,N
57,Alabama,St. Clair County,90739,86569.0,83587.0,8.5563544570328,58120.0,56497.0,56157.0,3.495557098847879,R,N
58,Alabama,Shelby County,221428,209047.0,196036.0,12.95272296925054,143890.0,139229.0,133383.0,7.877315699901777,S,N
59,Alabama,Sumter County,12225,13212.0,13730.0,-10.961398397669342,7827.0,8949.0,9300.0,-15.83870967741936,R,A
60,Alabama,Talladega County,79985,81168.0,82175.0,-2.6650441131731095,51301.0,53297.0,54847.0,-6.465257899247002,R,A
61,Alabama,Tallapoosa County,40133,40628.0,41480.0,-3.2473481195756992,24196.0,25443.0,26849.0,-9.881187381280498,R,A
62,Alabama,Tuscaloosa County,210758,204953.0,195008.0,8.07659172957007,144057.0,144447.0,139148.0,3.527898352832959,S,N
63,Alabama,Walker County,63143,64950.0,66995.0,-5.749682812150159,38828.0,41269.0,43649.0,-11.04492657334647,R,A
64,Alabama,Washington County,15976,16831.0,17627.0,-9.366313042491637,9941.0,10767.0,11422.0,-12.966205568201715,R,A
65,Alabama,Wilcox County,10206,10900.0,11560.0,-11.712802768166085,6169.0,6812.0,7297.0,-15.45840756475264,R,A
66,Alabama,Winston County,23508,23929.0,24412.0,-3.703096837620845,14357.0,14921.0,15755.0,-8.873373532211993,R,A
67,Alaska,Aleutians East Borough,3401,3373.0,3167.0,7.3886959267445596,2828.0,2830.0,2688.0,5.208333333333326,R,N
68,Alaska,Aleutians West Census Area,5680,5782.0,5561.0,2.1399028951627486,4674.0,4865.0,4711.0,-0.7853958819783458,R,B
69,Alaska,Anchorage Municipality,287095,298337.0,293760.0,-2.26885893246187,194346.0,208150.0,209043.0,-7.030610926938474,S,A
70,Alaska,Bethel Census Area,18437,17970.0,17081.0,7.938645278379486,11355.0,11266.0,10781.0,5.324181430294028,R,N
71,Alaska,Bristol Bay Borough,788,906.0,1002.0,-21.357285429141715,497.0,653.0,740.0,-32.83783783783784,R,A
72,Alaska,Denali Borough,2081,1940.0,1839.0,13.15932572050027,1517.0,1448.0,1346.0,12.704309063893016,R,N
73,Alaska,Dillingham Census Area,4833,4987.0,4850.0,-0.3505154639175223,3002.0,3269.0,3175.0,-5.448818897637797,R,A
74,Alaska,Fairbanks North Star Borough,95651,99812.0,98272.0,-2.6670872679908864,65073.0,70482.0,70467.0,-7.654646855975134,R,A
75,Alaska,Haines Borough,2614,2519.0,2501.0,4.51819272291083,1629.0,1668.0,1747.0,-6.754436176302237,R,A
76,Alaska,Hoonah-Angoon Census Area,2141,2126.0,2100.0,1.9523809523809499,1276.0,1379.0,1477.0,-13.608666215301291,R,A
77,Alaska,Juneau City and Borough,31849,32644.0,31387.0,1.4719469844203026,21646.0,23000.0,22747.0,-4.8401987075218695,R,B
78,Alaska,Kenai Peninsula Borough,59414,58075.0,55554.0,6.948194549447395,37004.0,38444.0,38541.0,-3.9879608728367155,R,B
79,Alaska,Ketchikan Gateway Borough,13747,13737.0,13584.0,1.199941107184932,9050.0,9405.0,9559.0,-5.324824772465742,R,A
80,Alaska,Kodiak Island Borough,12992,13760.0,13653.0,-4.841426792646308,8688.0,9491.0,9464.0,-8.199492814877429,R,A
81,Alaska,Kusilvak Census Area,8328,8201.0,7469.0,11.500870263756857,4796.0,4869.0,4466.0,7.389162561576357,R,N
82,Alaska,Lake and Peninsula Borough,1493,1597.0,1641.0,-9.01889092017063,968.0,1052.0,1111.0,-12.871287128712872,R,A
83,Alaska,Matanuska-Susitna Borough,110213,101162.0,89731.0,22.826002162017577,71888.0,68122.0,61271.0,17.327936544205258,S,N
84,Alaska,Nome Census Area,9909,9901.0,9543.0,3.8352719270669633,6178.0,6188.0,6153.0,0.4063058670567221,R,N
85,Alaska,North Slope Borough,9294,9382.0,9067.0,2.5035844270431262,6355.0,6650.0,6724.0,-5.487804878048785,R,A
86,Alaska,Northwest Arctic Borough,7644,7787.0,7562.0,1.0843692144935302,4657.0,4854.0,4809.0,-3.160740278644214,R,B
87,Alaska,Petersburg Borough,3296,3251.0,3219.0,2.3920472196334197,2027.0,2136.0,2223.0,-8.81691408007198,R,A
88,Alaska,Prince of Wales-Hyder Census Area,6147,6508.0,6211.0,-1.030429882466588,3815.0,4319.0,4255.0,-10.34077555816686,R,A
89,Alaska,Sitka City and Borough,8405,8789.0,8880.0,-5.349099099099098,5550.0,5978.0,6149.0,-9.741421369328352,R,A
90,Alaska,Skagway Municipality,1179,1090.0,968.0,21.797520661157034,833.0,817.0,760.0,9.60526315789474,R,N
91,Alaska,Southeast Fairbanks Census Area,6957,6827.0,7064.0,-1.5147225368063455,4321.0,4480.0,4853.0,-10.962291366165255,R,A
92,Alaska,Wrangell City and Borough,2510,2452.0,2373.0,5.773282764433207,1462.0,1566.0,1580.0,-7.468354430379742,R,A
93,Alaska,Yakutat City and Borough,637,637.0,662.0,-3.776435045317217,399.0,425.0,471.0,-15.286624203821653,R,A
94,Alaska,Yukon-Koyukuk Census Area,5077,5461.0,5607.0,-9.452470126627432,2996.0,3504.0,3740.0,-19.89304812834225,R,A
95,Arizona,Apache County,71875,71026.0,71828.0,0.06543409255443944,44427.0,44512.0,45110.0,-1.5140767013965828,R,B
96,Arizona,Cochise County,127450,126594.0,131823.0,-3.3173270218398887,74913.0,77265.0,84007.0,-10.825288368826403,S,A
97,Arizona,Coconino County,142481,139100.0,134624.0,5.836255051105299,99230.0,98761.0,96321.0,3.020109841052321,S,N
98,Arizona,Gila County,54303,53020.0,53565.0,1.3777653318398198,29146.0,29508.0,31783.0,-8.296888273605385,R,A
99,Arizona,Graham County,39211,37888.0,37154.0,5.536415998277433,24941.0,24316.0,24008.0,3.88620459846718,R,N
100,Arizona,Greenlee County,9341,9587.0,8342.0,11.975545432749946,5914.0,6214.0,5342.0,10.707600149756647,R,N
101,Arizona,La Paz County,21480,20476.0,20499.0,4.78559929752671,9723.0,9866.0,10731.0,-9.393346379647749,R,A
102,Arizona,Maricopa County,4579081,4174423.0,3825183.0,19.708808702747028,2975192.0,2724231.0,2517599.0,18.17576985056,M,N
103,Arizona,Mohave County,217206,204890.0,200336.0,8.420852967015424,118488.0,117042.0,119574.0,-0.908224195895424,S,N
104,Arizona,Navajo County,112112,107695.0,107693.0,4.1033307643022265,66454.0,65462.0,67066.0,-0.9125339218083672,S,N
105,Arizona,Pima County,1061175,1009490.0,981649.0,8.101266338579261,662007.0,645417.0,643270.0,2.912773796384105,M,N
106,Arizona,Pinal County,480828,405922.0,379106.0,26.83207335151647,289897.0,249372.0,240530.0,20.524258928200222,U,N
107,Arizona,Santa Cruz County,46808,46493.0,47402.0,-1.2531116830513445,27666.0,28355.0,29320.0,-5.6412005457025955,R,A
108,Arizona,Yavapai County,240226,221019.0,210990.0,13.856580880610458,128530.0,126030.0,126889.0,1.2932563106337058,S,N
109,Arizona,Yuma County,217824,205187.0,197148.0,10.487552498630471,129083.0,124590.0,120961.0,6.714560891527022,S,N
110,Arkansas,Arkansas County,17383,18376.0,19049.0,-8.745865924720453,10442.0,11591.0,12278.0,-14.95357550089591,R,A
111,Arkansas,Ashley County,19339,20856.0,21832.0,-11.419017955294974,11556.0,12886.0,13939.0,-17.095917928115355,R,A
112,Arkansas,Baxter County,42242,41156.0,41511.0,1.7609790176097873,22880.0,22585.0,23633.0,-3.186222654762405,R,N
113,Arkansas,Benton County,288774,251759.0,222601.0,29.727180021653087,187001.0,162108.0,142713.0,31.032912208418285,S,N
114,Arkansas,Boone County,37625,37165.0,36893.0,1.984116228010735,22607.0,22768.0,23173.0,-2.442497734432314,R,B
115,Arkansas,Bradley County,10639,10999.0,11470.0,-7.244986922406282,6390.0,6800.0,7226.0,-11.569332964295597,R,A
116,Arkansas,Calhoun County,5113,5197.0,5361.0,-4.6260026114530834,3194.0,3366.0,3574.0,-10.632344711807495,R,A
117,Arkansas,Carroll County,28276,27777.0,27556.0,2.6128610828857646,16387.0,16772.0,17219.0,-4.831871769556884,R,B
118,Arkansas,Chicot County,9924,10987.0,11799.0,-15.891177218408338,5900.0,6758.0,7377.0,-20.02168903348245,R,A
119,Arkansas,Clark County,22103,22536.0,22928.0,-3.5982205163991643,14832.0,15428.0,15851.0,-6.428616491073114,R,A
120,Arkansas,Clay County,14375,15206.0,16050.0,-10.436137071651086,8740.0,9254.0,9920.0,-11.895161290322577,R,A
121,Arkansas,Cleburne County,24935,25384.0,25989.0,-4.055561968525145,14232.0,14796.0,15596.0,-8.745832264683251,R,A
122,Arkansas,Cleveland County,7957,8290.0,8677.0,-8.297798778379628,4862.0,5110.0,5481.0,-11.29355956942164,R,A
123,Arkansas,Columbia County,23331,24118.0,24722.0,-5.626567429819596,15102.0,15919.0,16308.0,-7.395143487858724,R,A
124,Arkansas,Conway County,21037,20939.0,21219.0,-0.8577218530562258,12858.0,13060.0,13443.0,-4.351707208212452,R,B
125,Arkansas,Craighead County,112245,104509.0,96751.0,16.014304761707887,73110.0,68952.0,64578.0,13.211929759360764,S,N
126,Arkansas,Crawford County,63409,61963.0,61961.0,2.3369538903503795,39676.0,39630.0,40151.0,-1.1830340464745626,R,N
127,Arkansas,Crittenden County,47616,48972.0,50955.0,-6.552840741831023,30001.0,31544.0,33286.0,-9.869013999879828,R,A
128,Arkansas,Cross County,16142,17253.0,17868.0,-9.659726886053278,9895.0,10822.0,11488.0,-13.866643454038996,R,A
129,Arkansas,Dallas County,6802,7539.0,8066.0,-15.670716588147782,3935.0,4657.0,5043.0,-21.97104897878247,R,A
130,Arkansas,Desha County,11110,12024.0,12953.0,-14.228364085540024,6610.0,7302.0,8175.0,-19.14373088685015,R,A
131,Arkansas,Drew County,17977,18615.0,18666.0,-3.69120325725919,11447.0,12225.0,12351.0,-7.319245405230346,R,A
132,Arkansas,Faulkner County,126919,121333.0,114035.0,11.29828561406585,86249.0,83407.0,79239.0,8.846653794217495,S,N
133,Arkansas,Franklin County,17897,17753.0,18137.0,-1.3232618404366736,11001.0,11069.0,11478.0,-4.155776267642441,R,B
134,Arkansas,Fulton County,12381,12149.0,12210.0,1.4004914004914104,6982.0,6993.0,7400.0,-5.6486486486486465,R,A
135,Arkansas,Garland County,99789,97930.0,96080.0,3.8603247293921727,58933.0,59285.0,59552.0,-1.0394277270284746,R,B
136,Arkansas,Grant County,18449,18031.0,17887.0,3.141946665175821,11697.0,11587.0,11740.0,-0.366269165247024,R,N
137,Arkansas,Greene County,45597,44321.0,42202.0,8.044642434007866,28997.0,28406.0,27291.0,6.251145066139019,R,N
138,Arkansas,Hempstead County,21253,22095.0,22604.0,-5.9768182622544686,12648.0,13535.0,14218.0,-11.042340694893793,R,A
139,Arkansas,Hot Spring County,33787,33511.0,33236.0,1.6578408954146084,21503.0,21915.0,21828.0,-1.488913322338281,R,B
140,Arkansas,Howard County,13109,13332.0,13798.0,-4.993477315552974,7839.0,8162.0,8667.0,-9.553478712357222,R,A
141,Arkansas,Independence County,37757,37055.0,36811.0,2.569884002064593,23300.0,23385.0,23691.0,-1.6504157697015742,R,B
142,Arkansas,Izard County,13613,13495.0,13732.0,-0.86658898922225,8040.0,8099.0,8326.0,-3.435022820081668,R,B
143,Arkansas,Jackson County,16636,17386.0,18066.0,-7.915421233255837,10758.0,11505.0,12120.0,-11.237623762376236,R,A
144,Arkansas,Jefferson County,65377,71920.0,77332.0,-15.459318264108003,41564.0,47219.0,51881.0,-19.885892716023214,R,A
145,Arkansas,Johnson County,26513,26103.0,25560.0,3.728482003129896,16582.0,16562.0,16524.0,0.3510045993706079,R,N
146,Arkansas,Lafayette County,6596,7009.0,7638.0,-13.642314742079076,3958.0,4353.0,4723.0,-16.19733220410756,R,A
147,Arkansas,Lawrence County,16410,16705.0,17518.0,-6.324922936408262,10183.0,10425.0,11061.0,-7.93779947563511,R,A
148,Arkansas,Lee County,8513,9660.0,10388.0,-18.04967269926838,5490.0,6436.0,7029.0,-21.895006402048654,R,A
149,Arkansas,Lincoln County,12944,13872.0,14090.0,-8.133427963094398,9129.0,9899.0,10102.0,-9.631756087903387,R,A
150,Arkansas,Little River County,12180,12417.0,13133.0,-7.256529353536889,7322.0,7696.0,8316.0,-11.952861952861948,R,A
151,Arkansas,Logan County,21410,21728.0,22307.0,-4.021159277356878,13281.0,13701.0,14102.0,-5.821869238405897,R,A
152,Arkansas,Lonoke County,73921,71409.0,68739.0,7.5386607311715315,48031.0,46935.0,45292.0,6.047425593923861,R,N
153,Arkansas,Madison County,16644,15719.0,15686.0,6.107356878745374,10201.0,9869.0,10149.0,0.5123657503202317,R,N
154,Arkansas,Marion County,16790,16226.0,16665.0,0.7500750075007501,9282.0,9423.0,10288.0,-9.778382581648525,R,A
155,Arkansas,Miller County,43177,43858.0,43568.0,-0.8974476680132182,27147.0,28186.0,28674.0,-5.325381879054191,R,A
156,Arkansas,Mississippi County,40066,43692.0,46350.0,-13.557713052858688,25231.0,28136.0,29861.0,-15.50517397274036,R,A
157,Arkansas,Monroe County,6584,7454.0,8138.0,-19.09560088473826,3782.0,4567.0,5135.0,-26.348588120740025,R,A
158,Arkansas,Montgomery County,9006,9029.0,9515.0,-5.349448239621646,5173.0,5296.0,5744.0,-9.940807799442897,R,A
159,Arkansas,Nevada County,8099,8506.0,8994.0,-9.951078496775622,4867.0,5242.0,5639.0,-13.690370633090975,R,A
160,Arkansas,Newton County,7602,7848.0,8305.0,-8.464780252859727,4345.0,4667.0,5184.0,-16.184413580246915,R,A
161,Arkansas,Ouachita County,23167,24324.0,26048.0,-11.060350122850126,13941.0,15107.0,16593.0,-15.982643283312237,R,A
162,Arkansas,Perry County,10327,10303.0,10445.0,-1.1297271421732868,6322.0,6494.0,6764.0,-6.534594914251923,R,A
163,Arkansas,Phillips County,17299,19548.0,21675.0,-20.189158016147633,10040.0,11981.0,13514.0,-25.706674559715847,R,A
164,Arkansas,Pike County,10643,10834.0,11263.0,-5.504750066589715,6520.0,6852.0,7082.0,-7.935611409206434,R,A
165,Arkansas,Poinsett County,23283,24004.0,24510.0,-5.006119951040389,14363.0,15138.0,15705.0,-8.545049347341616,R,A
166,Arkansas,Polk County,19707,20205.0,20669.0,-4.654313222700668,11491.0,11901.0,12557.0,-8.489288842876485,R,A
167,Arkansas,Pope County,64334,63642.0,62110.0,3.58074384157141,41513.0,42138.0,42153.0,-1.518278651578775,R,B
168,Arkansas,Prairie County,7966,8311.0,8726.0,-8.709603483841388,4683.0,5030.0,5497.0,-14.808077132981623,R,A
169,Arkansas,Pulaski County,392980,393857.0,383569.0,2.453535087559211,252025.0,260837.0,259929.0,-3.0408303806039316,S,B
170,Arkansas,Randolph County,18247,17447.0,17955.0,1.6262879420774201,10959.0,10704.0,11218.0,-2.3087894455339653,R,N
171,Arkansas,St. Francis County,24682,26600.0,28131.0,-12.26049553872951,16121.0,17921.0,19182.0,-15.957668647690548,R,A
172,Arkansas,Saline County,123968,116428.0,107651.0,15.157313912550752,77509.0,73891.0,69719.0,11.173424747916627,S,N
173,Arkansas,Scott County,10164,10538.0,11251.0,-9.661363434361391,6069.0,6374.0,6963.0,-12.839293408013786,R,A
174,Arkansas,Searcy County,7842,7838.0,8182.0,-4.155463211928623,4536.0,4657.0,5061.0,-10.373443983402487,R,A
175,Arkansas,Sebastian County,127590,127511.0,125782.0,1.4374075781908413,80966.0,82948.0,82660.0,-2.049358819259617,S,B
176,Arkansas,Sevier County,16702,17263.0,17153.0,-2.62927767737422,10187.0,10695.0,10725.0,-5.016317016317018,R,A
177,Arkansas,Sharp County,17424,16811.0,17244.0,1.0438413361169019,9946.0,9646.0,10124.0,-1.7581983405768442,R,N
178,Arkansas,Stone County,12674,12405.0,12391.0,2.2839157452990033,7078.0,7162.0,7434.0,-4.788808178638682,R,B
179,Arkansas,Union County,38219,40112.0,41570.0,-8.061101756074097,23470.0,25309.0,26851.0,-12.591709805966255,R,A
180,Arkansas,Van Buren County,16541,16811.0,17306.0,-4.420432220039294,9527.0,9774.0,10486.0,-9.145527369826434,R,A
181,Arkansas,Washington County,243216,224600.0,204021.0,19.21125766465217,164610.0,152890.0,140234.0,17.382375172925247,S,N
182,Arkansas,White County,78729,78954.0,77349.0,1.7841213202497874,50484.0,51272.0,51073.0,-1.1532512286335228,R,B
183,Arkansas,Woodruff County,6264,6715.0,7248.0,-13.576158940397354,3588.0,4069.0,4591.0,-21.84709213678937,R,A
184,Arkansas,Yell County,21181,21505.0,22148.0,-4.366082716272346,13134.0,13445.0,13907.0,-5.558351909110515,R,A
185,California,Alameda County,1662323,1634326.0,1512997.0,9.869550303140052,1137189.0,1133574.0,1060879.0,7.193091766356008,M,N
186,California,Alpine County,1119,1080.0,1161.0,-3.6175710594315236,669.0,687.0,777.0,-13.899613899613906,R,A
187,California,Amador County,40083,37039.0,37883.0,5.807354222210481,23879.0,22859.0,25033.0,-4.6099149123157375,R,N
188,California,Butte County,212744,224643.0,219951.0,-3.27663888775227,138061.0,147987.0,148370.0,-6.948170115252406,S,A
189,California,Calaveras County,46308,44972.0,45467.0,1.849693184067558,26557.0,27114.0,28916.0,-8.158113155346525,R,A
190,California,Colusa County,21558,21208.0,21435.0,0.5738278516445039,13452.0,13413.0,13690.0,-1.7384952520087649,R,N
191,California,Contra Costa County,1152333,1124148.0,1052516.0,9.483656305462329,750397.0,744126.0,707200.0,6.108173076923085,M,N
192,California,Del Norte County,27968,27198.0,28568.0,-2.1002520302436323,17792.0,17980.0,19675.0,-9.57052096569251,R,A
193,California,El Dorado County,192925,184627.0,181161.0,6.493671375185617,118455.0,119135.0,121443.0,-2.4604135273338157,S,B
194,California,Fresno County,1000918,968889.0,932011.0,7.393367674845042,637457.0,624186.0,608605.0,4.740677450891795,M,N
195,California,Glenn County,28283,27723.0,28125.0,0.5617777777777722,17300.0,17402.0,17877.0,-3.2276108966828865,R,B
196,California,Humboldt County,134977,135177.0,135010.0,-0.02444263387897383,88055.0,91305.0,94908.0,-7.220676866017617,S,A
197,California,Imperial County,180267,178701.0,174704.0,3.1842430625515172,112719.0,114290.0,114525.0,-1.5769482645710542,S,B
198,California,Inyo County,18046,18097.0,18503.0,-2.469869750851217,10532.0,11063.0,11788.0,-10.654903291482864,R,A
199,California,Kern County,901362,876548.0,841365.0,7.130912267565215,581350.0,571951.0,555352.0,4.681355248563079,U,N
200,California,Kings County,152692,149960.0,152342.0,0.22974622887976803,101401.0,101052.0,104585.0,-3.044413634842469,S,N
201,California,Lake County,64479,64266.0,64736.0,-0.39699703410776,37725.0,39485.0,42173.0,-10.547032461527516,R,A
202,California,Lassen County,30016,31256.0,34828.0,-13.816469507292982,20673.0,22859.0,26317.0,-21.446213474180187,R,A
203,California,Los Angeles County,9943046,10077263.0,9821647.0,1.2360350560348898,6759194.0,6938371.0,6799075.0,-0.5865650842210135,M,B
204,California,Madera County,157761,153448.0,151006.0,4.4733321854760755,98688.0,97754.0,98168.0,0.5297041805883751,S,N
205,California,Marin County,257332,260974.0,252906.0,1.7500573335547553,156615.0,163572.0,166631.0,-6.010886329674547,S,A
206,California,Mariposa County,17160,17653.0,18302.0,-6.239755218008957,9895.0,10784.0,11877.0,-16.687715753136313,R,A
207,California,Mendocino County,86061,87131.0,87796.0,-1.976172035172441,50530.0,54033.0,58206.0,-13.18764388551008,R,A
208,California,Merced County,279252,266133.0,256709.0,8.781538629342943,179422.0,171217.0,166074.0,8.037380926574912,S,N
209,California,Modoc County,8763,9064.0,9698.0,-9.641163126417817,4855.0,5348.0,6075.0,-20.082304526748974,R,A
210,California,Mono County,14534,14074.0,14256.0,1.950056116722787,9961.0,9892.0,10392.0,-4.147421093148573,R,N
211,California,Monterey County,430906,430178.0,416358.0,3.494108435529042,275310.0,280107.0,279291.0,-1.4253950180994068,U,B
212,California,Napa County,135965,140766.0,136752.0,-0.5754943254943301,86604.0,91291.0,90289.0,-4.081338812036906,S,B
213,California,Nevada County,99606,98716.0,98795.0,0.8208917455336806,57110.0,60470.0,64422.0,-11.350159883269695,R,A
214,California,Orange County,3166857,3148952.0,3016376.0,4.988801130893505,2108292.0,2133529.0,2064653.0,2.113623935838138,M,N
215,California,Placer County,402950,372870.0,350007.0,15.126268903193374,248645.0,235680.0,226513.0,9.770741635137936,U,N
216,California,Plumas County,18967,18435.0,19915.0,-4.760230981672109,10484.0,11065.0,12887.0,-18.646698223015445,R,A
217,California,Riverside County,2489188,2344648.0,2201562.0,13.06463320133615,1608634.0,1525412.0,1433510.0,12.216447740162263,M,N
218,California,Sacramento County,1559146,1493547.0,1421381.0,9.692334426870763,1026443.0,997033.0,963099.0,6.5771016271432226,M,N
